repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions.1,file_name
jerin-mx,Neuro-Genomics-Explorer,jerin-mx,12,jerin-mx,130603704,U_kgDOB8jauA,https://avatars.githubusercontent.com/u/130603704?v=4,,https://api.github.com/users/jerin-mx,https://github.com/jerin-mx,https://api.github.com/users/jerin-mx/followers,https://api.github.com/users/jerin-mx/following{/other_user},https://api.github.com/users/jerin-mx/gists{/gist_id},https://api.github.com/users/jerin-mx/starred{/owner}{/repo},https://api.github.com/users/jerin-mx/subscriptions,https://api.github.com/users/jerin-mx/orgs,https://api.github.com/users/jerin-mx/repos,https://api.github.com/users/jerin-mx/events{/privacy},https://api.github.com/users/jerin-mx/received_events,User,public,False,12,jerin-mx++Neuro-Genomics-Explorer.csv
Jessica-Pan,DM-tRNA-seq-ref-genomes,Jessica-Pan,4,Jessica-Pan,52299745,MDQ6VXNlcjUyMjk5NzQ1,https://avatars.githubusercontent.com/u/52299745?v=4,,https://api.github.com/users/Jessica-Pan,https://github.com/Jessica-Pan,https://api.github.com/users/Jessica-Pan/followers,https://api.github.com/users/Jessica-Pan/following{/other_user},https://api.github.com/users/Jessica-Pan/gists{/gist_id},https://api.github.com/users/Jessica-Pan/starred{/owner}{/repo},https://api.github.com/users/Jessica-Pan/subscriptions,https://api.github.com/users/Jessica-Pan/orgs,https://api.github.com/users/Jessica-Pan/repos,https://api.github.com/users/Jessica-Pan/events{/privacy},https://api.github.com/users/Jessica-Pan/received_events,User,public,False,4,Jessica-Pan++DM-tRNA-seq-ref-genomes.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_RNA-seq,avahoffman,45,avahoffman,15618412,MDQ6VXNlcjE1NjE4NDEy,https://avatars.githubusercontent.com/u/15618412?v=4,,https://api.github.com/users/avahoffman,https://github.com/avahoffman,https://api.github.com/users/avahoffman/followers,https://api.github.com/users/avahoffman/following{/other_user},https://api.github.com/users/avahoffman/gists{/gist_id},https://api.github.com/users/avahoffman/starred{/owner}{/repo},https://api.github.com/users/avahoffman/subscriptions,https://api.github.com/users/avahoffman/orgs,https://api.github.com/users/avahoffman/repos,https://api.github.com/users/avahoffman/events{/privacy},https://api.github.com/users/avahoffman/received_events,User,public,False,45,jhudsl++GDSCN_Book_Statistics_for_Genomics_RNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_RNA-seq,jhudsl-robot,15,jhudsl-robot,97678365,U_kgDOBdJ0HQ,https://avatars.githubusercontent.com/u/97678365?v=4,,https://api.github.com/users/jhudsl-robot,https://github.com/jhudsl-robot,https://api.github.com/users/jhudsl-robot/followers,https://api.github.com/users/jhudsl-robot/following{/other_user},https://api.github.com/users/jhudsl-robot/gists{/gist_id},https://api.github.com/users/jhudsl-robot/starred{/owner}{/repo},https://api.github.com/users/jhudsl-robot/subscriptions,https://api.github.com/users/jhudsl-robot/orgs,https://api.github.com/users/jhudsl-robot/repos,https://api.github.com/users/jhudsl-robot/events{/privacy},https://api.github.com/users/jhudsl-robot/received_events,User,public,False,15,jhudsl++GDSCN_Book_Statistics_for_Genomics_RNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_RNA-seq,cutsort,3,cutsort,12364265,MDQ6VXNlcjEyMzY0MjY1,https://avatars.githubusercontent.com/u/12364265?v=4,,https://api.github.com/users/cutsort,https://github.com/cutsort,https://api.github.com/users/cutsort/followers,https://api.github.com/users/cutsort/following{/other_user},https://api.github.com/users/cutsort/gists{/gist_id},https://api.github.com/users/cutsort/starred{/owner}{/repo},https://api.github.com/users/cutsort/subscriptions,https://api.github.com/users/cutsort/orgs,https://api.github.com/users/cutsort/repos,https://api.github.com/users/cutsort/events{/privacy},https://api.github.com/users/cutsort/received_events,User,public,False,3,jhudsl++GDSCN_Book_Statistics_for_Genomics_RNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_RNA-seq,cansavvy,1,cansavvy,23458084,MDQ6VXNlcjIzNDU4MDg0,https://avatars.githubusercontent.com/u/23458084?v=4,,https://api.github.com/users/cansavvy,https://github.com/cansavvy,https://api.github.com/users/cansavvy/followers,https://api.github.com/users/cansavvy/following{/other_user},https://api.github.com/users/cansavvy/gists{/gist_id},https://api.github.com/users/cansavvy/starred{/owner}{/repo},https://api.github.com/users/cansavvy/subscriptions,https://api.github.com/users/cansavvy/orgs,https://api.github.com/users/cansavvy/repos,https://api.github.com/users/cansavvy/events{/privacy},https://api.github.com/users/cansavvy/received_events,User,public,False,1,jhudsl++GDSCN_Book_Statistics_for_Genomics_RNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_RNA-seq,KatherineCox,1,KatherineCox,13210811,MDQ6VXNlcjEzMjEwODEx,https://avatars.githubusercontent.com/u/13210811?v=4,,https://api.github.com/users/KatherineCox,https://github.com/KatherineCox,https://api.github.com/users/KatherineCox/followers,https://api.github.com/users/KatherineCox/following{/other_user},https://api.github.com/users/KatherineCox/gists{/gist_id},https://api.github.com/users/KatherineCox/starred{/owner}{/repo},https://api.github.com/users/KatherineCox/subscriptions,https://api.github.com/users/KatherineCox/orgs,https://api.github.com/users/KatherineCox/repos,https://api.github.com/users/KatherineCox/events{/privacy},https://api.github.com/users/KatherineCox/received_events,User,public,False,1,jhudsl++GDSCN_Book_Statistics_for_Genomics_RNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_scRNA-seq,ehumph,115,ehumph,99269667,U_kgDOBeq8Iw,https://avatars.githubusercontent.com/u/99269667?v=4,,https://api.github.com/users/ehumph,https://github.com/ehumph,https://api.github.com/users/ehumph/followers,https://api.github.com/users/ehumph/following{/other_user},https://api.github.com/users/ehumph/gists{/gist_id},https://api.github.com/users/ehumph/starred{/owner}{/repo},https://api.github.com/users/ehumph/subscriptions,https://api.github.com/users/ehumph/orgs,https://api.github.com/users/ehumph/repos,https://api.github.com/users/ehumph/events{/privacy},https://api.github.com/users/ehumph/received_events,User,public,False,115,jhudsl++GDSCN_Book_Statistics_for_Genomics_scRNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_scRNA-seq,jhudsl-robot,19,jhudsl-robot,97678365,U_kgDOBdJ0HQ,https://avatars.githubusercontent.com/u/97678365?v=4,,https://api.github.com/users/jhudsl-robot,https://github.com/jhudsl-robot,https://api.github.com/users/jhudsl-robot/followers,https://api.github.com/users/jhudsl-robot/following{/other_user},https://api.github.com/users/jhudsl-robot/gists{/gist_id},https://api.github.com/users/jhudsl-robot/starred{/owner}{/repo},https://api.github.com/users/jhudsl-robot/subscriptions,https://api.github.com/users/jhudsl-robot/orgs,https://api.github.com/users/jhudsl-robot/repos,https://api.github.com/users/jhudsl-robot/events{/privacy},https://api.github.com/users/jhudsl-robot/received_events,User,public,False,19,jhudsl++GDSCN_Book_Statistics_for_Genomics_scRNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_scRNA-seq,avahoffman,14,avahoffman,15618412,MDQ6VXNlcjE1NjE4NDEy,https://avatars.githubusercontent.com/u/15618412?v=4,,https://api.github.com/users/avahoffman,https://github.com/avahoffman,https://api.github.com/users/avahoffman/followers,https://api.github.com/users/avahoffman/following{/other_user},https://api.github.com/users/avahoffman/gists{/gist_id},https://api.github.com/users/avahoffman/starred{/owner}{/repo},https://api.github.com/users/avahoffman/subscriptions,https://api.github.com/users/avahoffman/orgs,https://api.github.com/users/avahoffman/repos,https://api.github.com/users/avahoffman/events{/privacy},https://api.github.com/users/avahoffman/received_events,User,public,False,14,jhudsl++GDSCN_Book_Statistics_for_Genomics_scRNA-seq.csv
jhudsl,GDSCN_Book_Statistics_for_Genomics_scRNA-seq,KatherineCox,13,KatherineCox,13210811,MDQ6VXNlcjEzMjEwODEx,https://avatars.githubusercontent.com/u/13210811?v=4,,https://api.github.com/users/KatherineCox,https://github.com/KatherineCox,https://api.github.com/users/KatherineCox/followers,https://api.github.com/users/KatherineCox/following{/other_user},https://api.github.com/users/KatherineCox/gists{/gist_id},https://api.github.com/users/KatherineCox/starred{/owner}{/repo},https://api.github.com/users/KatherineCox/subscriptions,https://api.github.com/users/KatherineCox/orgs,https://api.github.com/users/KatherineCox/repos,https://api.github.com/users/KatherineCox/events{/privacy},https://api.github.com/users/KatherineCox/received_events,User,public,False,13,jhudsl++GDSCN_Book_Statistics_for_Genomics_scRNA-seq.csv
jiadongm,MAST30033_Statistical_Genomics_scRNA-seq,jiadongm,5,jiadongm,63836400,MDQ6VXNlcjYzODM2NDAw,https://avatars.githubusercontent.com/u/63836400?v=4,,https://api.github.com/users/jiadongm,https://github.com/jiadongm,https://api.github.com/users/jiadongm/followers,https://api.github.com/users/jiadongm/following{/other_user},https://api.github.com/users/jiadongm/gists{/gist_id},https://api.github.com/users/jiadongm/starred{/owner}{/repo},https://api.github.com/users/jiadongm/subscriptions,https://api.github.com/users/jiadongm/orgs,https://api.github.com/users/jiadongm/repos,https://api.github.com/users/jiadongm/events{/privacy},https://api.github.com/users/jiadongm/received_events,User,public,False,5,jiadongm++MAST30033_Statistical_Genomics_scRNA-seq.csv
jianhong,genomictools,seandavi,86,seandavi,92435,MDQ6VXNlcjkyNDM1,https://avatars.githubusercontent.com/u/92435?v=4,,https://api.github.com/users/seandavi,https://github.com/seandavi,https://api.github.com/users/seandavi/followers,https://api.github.com/users/seandavi/following{/other_user},https://api.github.com/users/seandavi/gists{/gist_id},https://api.github.com/users/seandavi/starred{/owner}{/repo},https://api.github.com/users/seandavi/subscriptions,https://api.github.com/users/seandavi/orgs,https://api.github.com/users/seandavi/repos,https://api.github.com/users/seandavi/events{/privacy},https://api.github.com/users/seandavi/received_events,User,public,False,86,jianhong++genomictools.csv
jianhong,genomictools,jianhong,46,jianhong,5640707,MDQ6VXNlcjU2NDA3MDc=,https://avatars.githubusercontent.com/u/5640707?v=4,,https://api.github.com/users/jianhong,https://github.com/jianhong,https://api.github.com/users/jianhong/followers,https://api.github.com/users/jianhong/following{/other_user},https://api.github.com/users/jianhong/gists{/gist_id},https://api.github.com/users/jianhong/starred{/owner}{/repo},https://api.github.com/users/jianhong/subscriptions,https://api.github.com/users/jianhong/orgs,https://api.github.com/users/jianhong/repos,https://api.github.com/users/jianhong/events{/privacy},https://api.github.com/users/jianhong/received_events,User,public,False,46,jianhong++genomictools.csv
jianhong,genomictools,aedin,2,aedin,714323,MDQ6VXNlcjcxNDMyMw==,https://avatars.githubusercontent.com/u/714323?v=4,,https://api.github.com/users/aedin,https://github.com/aedin,https://api.github.com/users/aedin/followers,https://api.github.com/users/aedin/following{/other_user},https://api.github.com/users/aedin/gists{/gist_id},https://api.github.com/users/aedin/starred{/owner}{/repo},https://api.github.com/users/aedin/subscriptions,https://api.github.com/users/aedin/orgs,https://api.github.com/users/aedin/repos,https://api.github.com/users/aedin/events{/privacy},https://api.github.com/users/aedin/received_events,User,public,False,2,jianhong++genomictools.csv
jianhong,genomictools,kozo2,2,kozo2,12192,MDQ6VXNlcjEyMTky,https://avatars.githubusercontent.com/u/12192?v=4,,https://api.github.com/users/kozo2,https://github.com/kozo2,https://api.github.com/users/kozo2/followers,https://api.github.com/users/kozo2/following{/other_user},https://api.github.com/users/kozo2/gists{/gist_id},https://api.github.com/users/kozo2/starred{/owner}{/repo},https://api.github.com/users/kozo2/subscriptions,https://api.github.com/users/kozo2/orgs,https://api.github.com/users/kozo2/repos,https://api.github.com/users/kozo2/events{/privacy},https://api.github.com/users/kozo2/received_events,User,public,False,2,jianhong++genomictools.csv
jianhong,genomictools,lwaldron,2,lwaldron,639942,MDQ6VXNlcjYzOTk0Mg==,https://avatars.githubusercontent.com/u/639942?v=4,,https://api.github.com/users/lwaldron,https://github.com/lwaldron,https://api.github.com/users/lwaldron/followers,https://api.github.com/users/lwaldron/following{/other_user},https://api.github.com/users/lwaldron/gists{/gist_id},https://api.github.com/users/lwaldron/starred{/owner}{/repo},https://api.github.com/users/lwaldron/subscriptions,https://api.github.com/users/lwaldron/orgs,https://api.github.com/users/lwaldron/repos,https://api.github.com/users/lwaldron/events{/privacy},https://api.github.com/users/lwaldron/received_events,User,public,False,2,jianhong++genomictools.csv
jianhong,genomictools,almahmoud,1,almahmoud,14061824,MDQ6VXNlcjE0MDYxODI0,https://avatars.githubusercontent.com/u/14061824?v=4,,https://api.github.com/users/almahmoud,https://github.com/almahmoud,https://api.github.com/users/almahmoud/followers,https://api.github.com/users/almahmoud/following{/other_user},https://api.github.com/users/almahmoud/gists{/gist_id},https://api.github.com/users/almahmoud/starred{/owner}{/repo},https://api.github.com/users/almahmoud/subscriptions,https://api.github.com/users/almahmoud/orgs,https://api.github.com/users/almahmoud/repos,https://api.github.com/users/almahmoud/events{/privacy},https://api.github.com/users/almahmoud/received_events,User,public,False,1,jianhong++genomictools.csv
jianhong,genomictools,kevinrue,1,kevinrue,5769108,MDQ6VXNlcjU3NjkxMDg=,https://avatars.githubusercontent.com/u/5769108?v=4,,https://api.github.com/users/kevinrue,https://github.com/kevinrue,https://api.github.com/users/kevinrue/followers,https://api.github.com/users/kevinrue/following{/other_user},https://api.github.com/users/kevinrue/gists{/gist_id},https://api.github.com/users/kevinrue/starred{/owner}{/repo},https://api.github.com/users/kevinrue/subscriptions,https://api.github.com/users/kevinrue/orgs,https://api.github.com/users/kevinrue/repos,https://api.github.com/users/kevinrue/events{/privacy},https://api.github.com/users/kevinrue/received_events,User,public,False,1,jianhong++genomictools.csv
jianhong,genomictools,LiNk-NY,1,LiNk-NY,4392950,MDQ6VXNlcjQzOTI5NTA=,https://avatars.githubusercontent.com/u/4392950?v=4,,https://api.github.com/users/LiNk-NY,https://github.com/LiNk-NY,https://api.github.com/users/LiNk-NY/followers,https://api.github.com/users/LiNk-NY/following{/other_user},https://api.github.com/users/LiNk-NY/gists{/gist_id},https://api.github.com/users/LiNk-NY/starred{/owner}{/repo},https://api.github.com/users/LiNk-NY/subscriptions,https://api.github.com/users/LiNk-NY/orgs,https://api.github.com/users/LiNk-NY/repos,https://api.github.com/users/LiNk-NY/events{/privacy},https://api.github.com/users/LiNk-NY/received_events,User,public,False,1,jianhong++genomictools.csv
ketki16j,RNA-seq-with-the-reference-genome,ketki16j,22,ketki16j,165057526,U_kgDOCdaT9g,https://avatars.githubusercontent.com/u/165057526?v=4,,https://api.github.com/users/ketki16j,https://github.com/ketki16j,https://api.github.com/users/ketki16j/followers,https://api.github.com/users/ketki16j/following{/other_user},https://api.github.com/users/ketki16j/gists{/gist_id},https://api.github.com/users/ketki16j/starred{/owner}{/repo},https://api.github.com/users/ketki16j/subscriptions,https://api.github.com/users/ketki16j/orgs,https://api.github.com/users/ketki16j/repos,https://api.github.com/users/ketki16j/events{/privacy},https://api.github.com/users/ketki16j/received_events,User,public,False,22,ketki16j++RNA-seq-with-the-reference-genome.csv
KojiMasuda,genome-analysis-tools,KojiMasuda,38,KojiMasuda,7893716,MDQ6VXNlcjc4OTM3MTY=,https://avatars.githubusercontent.com/u/7893716?v=4,,https://api.github.com/users/KojiMasuda,https://github.com/KojiMasuda,https://api.github.com/users/KojiMasuda/followers,https://api.github.com/users/KojiMasuda/following{/other_user},https://api.github.com/users/KojiMasuda/gists{/gist_id},https://api.github.com/users/KojiMasuda/starred{/owner}{/repo},https://api.github.com/users/KojiMasuda/subscriptions,https://api.github.com/users/KojiMasuda/orgs,https://api.github.com/users/KojiMasuda/repos,https://api.github.com/users/KojiMasuda/events{/privacy},https://api.github.com/users/KojiMasuda/received_events,User,public,False,38,KojiMasuda++genome-analysis-tools.csv
kornkv,GenomicsUA_2023_rnaseq,kornkv,6,kornkv,121881939,U_kgDOB0PFUw,https://avatars.githubusercontent.com/u/121881939?v=4,,https://api.github.com/users/kornkv,https://github.com/kornkv,https://api.github.com/users/kornkv/followers,https://api.github.com/users/kornkv/following{/other_user},https://api.github.com/users/kornkv/gists{/gist_id},https://api.github.com/users/kornkv/starred{/owner}{/repo},https://api.github.com/users/kornkv/subscriptions,https://api.github.com/users/kornkv/orgs,https://api.github.com/users/kornkv/repos,https://api.github.com/users/kornkv/events{/privacy},https://api.github.com/users/kornkv/received_events,User,public,False,6,kornkv++GenomicsUA_2023_rnaseq.csv
KrithikaRamasamy,Genomic-Clustering,KrithikaRamasamy,1,KrithikaRamasamy,13023212,MDQ6VXNlcjEzMDIzMjEy,https://avatars.githubusercontent.com/u/13023212?v=4,,https://api.github.com/users/KrithikaRamasamy,https://github.com/KrithikaRamasamy,https://api.github.com/users/KrithikaRamasamy/followers,https://api.github.com/users/KrithikaRamasamy/following{/other_user},https://api.github.com/users/KrithikaRamasamy/gists{/gist_id},https://api.github.com/users/KrithikaRamasamy/starred{/owner}{/repo},https://api.github.com/users/KrithikaRamasamy/subscriptions,https://api.github.com/users/KrithikaRamasamy/orgs,https://api.github.com/users/KrithikaRamasamy/repos,https://api.github.com/users/KrithikaRamasamy/events{/privacy},https://api.github.com/users/KrithikaRamasamy/received_events,User,public,False,1,KrithikaRamasamy++Genomic-Clustering.csv
LucoDevro,Regulatory-Genomics-RNAseqchipSeq,LucoDevro,3,LucoDevro,99831106,U_kgDOBfNNQg,https://avatars.githubusercontent.com/u/99831106?v=4,,https://api.github.com/users/LucoDevro,https://github.com/LucoDevro,https://api.github.com/users/LucoDevro/followers,https://api.github.com/users/LucoDevro/following{/other_user},https://api.github.com/users/LucoDevro/gists{/gist_id},https://api.github.com/users/LucoDevro/starred{/owner}{/repo},https://api.github.com/users/LucoDevro/subscriptions,https://api.github.com/users/LucoDevro/orgs,https://api.github.com/users/LucoDevro/repos,https://api.github.com/users/LucoDevro/events{/privacy},https://api.github.com/users/LucoDevro/received_events,User,public,False,3,LucoDevro++Regulatory-Genomics-RNAseqchipSeq.csv
malloc3,genome_center_na_seq,malloc3,104,malloc3,56271516,MDQ6VXNlcjU2MjcxNTE2,https://avatars.githubusercontent.com/u/56271516?v=4,,https://api.github.com/users/malloc3,https://github.com/malloc3,https://api.github.com/users/malloc3/followers,https://api.github.com/users/malloc3/following{/other_user},https://api.github.com/users/malloc3/gists{/gist_id},https://api.github.com/users/malloc3/starred{/owner}{/repo},https://api.github.com/users/malloc3/subscriptions,https://api.github.com/users/malloc3/orgs,https://api.github.com/users/malloc3/repos,https://api.github.com/users/malloc3/events{/privacy},https://api.github.com/users/malloc3/received_events,User,public,False,104,malloc3++genome_center_na_seq.csv
Mangul-Lab-USC,genomics.USC.HPC,aaronkarlsberg1,50,aaronkarlsberg1,81988931,MDQ6VXNlcjgxOTg4OTMx,https://avatars.githubusercontent.com/u/81988931?v=4,,https://api.github.com/users/aaronkarlsberg1,https://github.com/aaronkarlsberg1,https://api.github.com/users/aaronkarlsberg1/followers,https://api.github.com/users/aaronkarlsberg1/following{/other_user},https://api.github.com/users/aaronkarlsberg1/gists{/gist_id},https://api.github.com/users/aaronkarlsberg1/starred{/owner}{/repo},https://api.github.com/users/aaronkarlsberg1/subscriptions,https://api.github.com/users/aaronkarlsberg1/orgs,https://api.github.com/users/aaronkarlsberg1/repos,https://api.github.com/users/aaronkarlsberg1/events{/privacy},https://api.github.com/users/aaronkarlsberg1/received_events,User,public,False,50,Mangul-Lab-USC++genomics.USC.HPC.csv
Mangul-Lab-USC,genomics.USC.HPC,aaronkarlsberg,1,aaronkarlsberg,8784897,MDQ6VXNlcjg3ODQ4OTc=,https://avatars.githubusercontent.com/u/8784897?v=4,,https://api.github.com/users/aaronkarlsberg,https://github.com/aaronkarlsberg,https://api.github.com/users/aaronkarlsberg/followers,https://api.github.com/users/aaronkarlsberg/following{/other_user},https://api.github.com/users/aaronkarlsberg/gists{/gist_id},https://api.github.com/users/aaronkarlsberg/starred{/owner}{/repo},https://api.github.com/users/aaronkarlsberg/subscriptions,https://api.github.com/users/aaronkarlsberg/orgs,https://api.github.com/users/aaronkarlsberg/repos,https://api.github.com/users/aaronkarlsberg/events{/privacy},https://api.github.com/users/aaronkarlsberg/received_events,User,public,False,1,Mangul-Lab-USC++genomics.USC.HPC.csv
marioranval,Applied-Genomics,marioranval,5,marioranval,63367249,MDQ6VXNlcjYzMzY3MjQ5,https://avatars.githubusercontent.com/u/63367249?v=4,,https://api.github.com/users/marioranval,https://github.com/marioranval,https://api.github.com/users/marioranval/followers,https://api.github.com/users/marioranval/following{/other_user},https://api.github.com/users/marioranval/gists{/gist_id},https://api.github.com/users/marioranval/starred{/owner}{/repo},https://api.github.com/users/marioranval/subscriptions,https://api.github.com/users/marioranval/orgs,https://api.github.com/users/marioranval/repos,https://api.github.com/users/marioranval/events{/privacy},https://api.github.com/users/marioranval/received_events,User,public,False,5,marioranval++Applied-Genomics.csv
meiyang12,Genome-annotation-pipeline,meiyang12,60,meiyang12,31979385,MDQ6VXNlcjMxOTc5Mzg1,https://avatars.githubusercontent.com/u/31979385?v=4,,https://api.github.com/users/meiyang12,https://github.com/meiyang12,https://api.github.com/users/meiyang12/followers,https://api.github.com/users/meiyang12/following{/other_user},https://api.github.com/users/meiyang12/gists{/gist_id},https://api.github.com/users/meiyang12/starred{/owner}{/repo},https://api.github.com/users/meiyang12/subscriptions,https://api.github.com/users/meiyang12/orgs,https://api.github.com/users/meiyang12/repos,https://api.github.com/users/meiyang12/events{/privacy},https://api.github.com/users/meiyang12/received_events,User,public,False,60,meiyang12++Genome-annotation-pipeline.csv
Moha-cm,Genomic_projects,Moha-cm,2,Moha-cm,118077473,U_kgDOBwm4IQ,https://avatars.githubusercontent.com/u/118077473?v=4,,https://api.github.com/users/Moha-cm,https://github.com/Moha-cm,https://api.github.com/users/Moha-cm/followers,https://api.github.com/users/Moha-cm/following{/other_user},https://api.github.com/users/Moha-cm/gists{/gist_id},https://api.github.com/users/Moha-cm/starred{/owner}{/repo},https://api.github.com/users/Moha-cm/subscriptions,https://api.github.com/users/Moha-cm/orgs,https://api.github.com/users/Moha-cm/repos,https://api.github.com/users/Moha-cm/events{/privacy},https://api.github.com/users/Moha-cm/received_events,User,public,False,2,Moha-cm++Genomic_projects.csv
nadiabaig,Genome-wide-SNP-discovery-using-RAD-seq-data,nadiabaig,6,nadiabaig,51199820,MDQ6VXNlcjUxMTk5ODIw,https://avatars.githubusercontent.com/u/51199820?v=4,,https://api.github.com/users/nadiabaig,https://github.com/nadiabaig,https://api.github.com/users/nadiabaig/followers,https://api.github.com/users/nadiabaig/following{/other_user},https://api.github.com/users/nadiabaig/gists{/gist_id},https://api.github.com/users/nadiabaig/starred{/owner}{/repo},https://api.github.com/users/nadiabaig/subscriptions,https://api.github.com/users/nadiabaig/orgs,https://api.github.com/users/nadiabaig/repos,https://api.github.com/users/nadiabaig/events{/privacy},https://api.github.com/users/nadiabaig/received_events,User,public,False,6,nadiabaig++Genome-wide-SNP-discovery-using-RAD-seq-data.csv
Naoueldjouher,Rna_seq_anlysis_bactertial_genome,Naoueldjouher,10,Naoueldjouher,80243706,MDQ6VXNlcjgwMjQzNzA2,https://avatars.githubusercontent.com/u/80243706?v=4,,https://api.github.com/users/Naoueldjouher,https://github.com/Naoueldjouher,https://api.github.com/users/Naoueldjouher/followers,https://api.github.com/users/Naoueldjouher/following{/other_user},https://api.github.com/users/Naoueldjouher/gists{/gist_id},https://api.github.com/users/Naoueldjouher/starred{/owner}{/repo},https://api.github.com/users/Naoueldjouher/subscriptions,https://api.github.com/users/Naoueldjouher/orgs,https://api.github.com/users/Naoueldjouher/repos,https://api.github.com/users/Naoueldjouher/events{/privacy},https://api.github.com/users/Naoueldjouher/received_events,User,public,False,10,Naoueldjouher++Rna_seq_anlysis_bactertial_genome.csv
nrclaudio,Genome-Analysis-2019,nrclaudio,273,nrclaudio,43094070,MDQ6VXNlcjQzMDk0MDcw,https://avatars.githubusercontent.com/u/43094070?v=4,,https://api.github.com/users/nrclaudio,https://github.com/nrclaudio,https://api.github.com/users/nrclaudio/followers,https://api.github.com/users/nrclaudio/following{/other_user},https://api.github.com/users/nrclaudio/gists{/gist_id},https://api.github.com/users/nrclaudio/starred{/owner}{/repo},https://api.github.com/users/nrclaudio/subscriptions,https://api.github.com/users/nrclaudio/orgs,https://api.github.com/users/nrclaudio/repos,https://api.github.com/users/nrclaudio/events{/privacy},https://api.github.com/users/nrclaudio/received_events,User,public,False,273,nrclaudio++Genome-Analysis-2019.csv
nrclaudio,Genome-Analysis-2019,slak96,10,slak96,36673178,MDQ6VXNlcjM2NjczMTc4,https://avatars.githubusercontent.com/u/36673178?v=4,,https://api.github.com/users/slak96,https://github.com/slak96,https://api.github.com/users/slak96/followers,https://api.github.com/users/slak96/following{/other_user},https://api.github.com/users/slak96/gists{/gist_id},https://api.github.com/users/slak96/starred{/owner}{/repo},https://api.github.com/users/slak96/subscriptions,https://api.github.com/users/slak96/orgs,https://api.github.com/users/slak96/repos,https://api.github.com/users/slak96/events{/privacy},https://api.github.com/users/slak96/received_events,User,public,False,10,nrclaudio++Genome-Analysis-2019.csv
Oliver-Lorenz-dev,Genome-scale-data-analytics,Oliver-Lorenz-dev,2,Oliver-Lorenz-dev,85516197,MDQ6VXNlcjg1NTE2MTk3,https://avatars.githubusercontent.com/u/85516197?v=4,,https://api.github.com/users/Oliver-Lorenz-dev,https://github.com/Oliver-Lorenz-dev,https://api.github.com/users/Oliver-Lorenz-dev/followers,https://api.github.com/users/Oliver-Lorenz-dev/following{/other_user},https://api.github.com/users/Oliver-Lorenz-dev/gists{/gist_id},https://api.github.com/users/Oliver-Lorenz-dev/starred{/owner}{/repo},https://api.github.com/users/Oliver-Lorenz-dev/subscriptions,https://api.github.com/users/Oliver-Lorenz-dev/orgs,https://api.github.com/users/Oliver-Lorenz-dev/repos,https://api.github.com/users/Oliver-Lorenz-dev/events{/privacy},https://api.github.com/users/Oliver-Lorenz-dev/received_events,User,public,False,2,Oliver-Lorenz-dev++Genome-scale-data-analytics.csv
owensnick,KCNH6GenomicsFigures.jl,owensnick,44,owensnick,6616876,MDQ6VXNlcjY2MTY4NzY=,https://avatars.githubusercontent.com/u/6616876?v=4,,https://api.github.com/users/owensnick,https://github.com/owensnick,https://api.github.com/users/owensnick/followers,https://api.github.com/users/owensnick/following{/other_user},https://api.github.com/users/owensnick/gists{/gist_id},https://api.github.com/users/owensnick/starred{/owner}{/repo},https://api.github.com/users/owensnick/subscriptions,https://api.github.com/users/owensnick/orgs,https://api.github.com/users/owensnick/repos,https://api.github.com/users/owensnick/events{/privacy},https://api.github.com/users/owensnick/received_events,User,public,False,44,owensnick++KCNH6GenomicsFigures.jl.csv
Petbys,Genomeanalysis,Petbys,36,Petbys,92719116,U_kgDOBYbIDA,https://avatars.githubusercontent.com/u/92719116?v=4,,https://api.github.com/users/Petbys,https://github.com/Petbys,https://api.github.com/users/Petbys/followers,https://api.github.com/users/Petbys/following{/other_user},https://api.github.com/users/Petbys/gists{/gist_id},https://api.github.com/users/Petbys/starred{/owner}{/repo},https://api.github.com/users/Petbys/subscriptions,https://api.github.com/users/Petbys/orgs,https://api.github.com/users/Petbys/repos,https://api.github.com/users/Petbys/events{/privacy},https://api.github.com/users/Petbys/received_events,User,public,False,36,Petbys++Genomeanalysis.csv
